Country,Year,Status,Life expectancy,Adult Mortality,infant deaths,Alcohol,percentage expenditure,Hepatitis B,Measles,BMI,under-five deaths,Polio,Total expenditure,Diphtheria,HIV/AIDS,GDP,Population,thinness 1-19 years,thinness 5-9 years,Income composition of resources,Schooling
Lithuania,2012,Developed,73.0,176,0,2.7813006628418027,7.500015995925977,93.0,0.0,25.502761267281947,0,93.0,6.67,93.0,0.1,14341.836,14.910039186497468,2.7,2.7,0.83,16.5
Lithuania,2011,Developed,72.8,18,0,2.614471854142644,7.472968376710982,95.0,2.079441541679836,25.474397935863813,0,92.0,6.86,92.0,0.1,14357.73679,12.701122483380429,2.7,2.8,0.826,16.7
Lithuania,2010,Developed,72.4,188,0,2.631888840136646,7.261788406595049,94.0,1.0986122886681098,25.417671273027537,0,95.0,7.240000000000001,95.0,0.1,11984.86857,12.892404152062657,2.8,2.8,0.824,16.8
Lithuania,2009,Developed,72.2,192,0,2.5952547069568657,7.277613393699405,95.0,0.0,25.389307941609403,0,98.0,7.240000000000001,97.25,0.1,11837.3913,14.96700526103296,2.8,2.9,0.825,16.6
Lithuania,2008,Developed,71.1,224,0,2.660259537265861,7.543882220626127,96.0,0.6931471805599453,25.23330961880964,0,96.0,6.61,96.0,0.1,14961.56818,14.978108715085588,2.9,2.9,0.82,16.5
Lithuania,2007,Developed,72.0,24,0,2.667228206581955,7.366768682583988,96.0,0.0,25.36094461019126,0,95.0,6.22,95.0,0.1,12297.91535,14.988393543640935,2.9,3.0,0.812,16.4
Lithuania,2006,Developed,76.0,229,0,2.617395832834079,4.766480553969516,95.0,0.6931471805599453,25.92821123855401,0,94.0,6.2,94.0,0.1,924.642548,12.697715449879391,3.0,3.0,0.807,16.4
Lithuania,2005,Developed,78.0,222,0,2.5877640352277083,6.818595627739261,95.0,0.6931471805599453,26.21184455273538,0,93.0,5.83,94.0,0.1,7863.1629,15.01623679789864,3.0,3.1,0.798,16.2
Lithuania,2004,Developed,71.6,24,0,2.5726122302071057,4.348494118818518,94.0,0.6931471805599453,25.304217947354985,0,88.0,5.67,94.0,0.1,676.966998,12.73013823287444,3.1,3.1,0.792,16.3
Lithuania,2003,Developed,71.6,22,0,2.5087859235779435,4.406683887370807,95.0,0.6931471805599453,25.304217947354985,0,91.0,6.46,94.0,0.1,555.535669,15.043750713738172,3.2,3.2,0.78,15.8
Lithuania,2002,Developed,71.4,22,0,2.4849066497880004,6.333131951516674,94.0,4.6443908991413725,25.27585461593685,0,97.0,6.4,95.0,0.1,4146.987928,12.74946613200396,3.3,3.3,0.77,15.3
Lithuania,2001,Developed,71.2,21,0,2.4159137783010487,3.781278279809388,95.0,2.079441541679836,25.24749128451872,0,97.0,6.26,95.0,0.1,353.147337,12.759437508507387,3.3,3.3,0.757,14.7
Lithuania,2000,Developed,71.6,2,0,2.386006701133118,5.924952221165367,96.5,2.995732273553991,25.304217947354985,0,92.0,6.46,94.0,0.1,3297.35471,15.06814123199483,3.4,3.4,0.745,14.0
Luxembourg,2014,Developed,81.7,65,0,2.494856980641168,9.69622731464943,94.0,0.0,26.736566183970915,0,99.0,6.94,99.0,0.1,119172.7418,13.229098947241688,1.0,0.9,0.892,13.9
Luxembourg,2013,Developed,81.4,68,0,2.4865719291070616,9.649675515396726,94.0,0.0,26.694021186843717,0,99.0,7.1,99.0,0.1,113751.85,10.90296067350638,0.9,0.9,0.892,13.9
Luxembourg,2012,Developed,81.1,7,0,2.5128460184772416,7.734376041120579,94.0,1.0986122886681098,26.651476189716504,0,99.0,7.18,99.0,0.1,16749.136,10.895757362096592,0.9,0.9,0.892,13.9
Luxembourg,2011,Developed,88.0,72,0,2.525728644308256,9.74270405630256,95.0,1.9459101490553128,27.63001112364224,0,96.0,7.34,99.0,0.1,115761.577,13.158402110346978,0.9,0.9,0.894,13.9
Luxembourg,2010,Developed,86.0,73,0,2.514465452029545,7.726764854433047,94.0,0.0,27.34637780946087,0,96.0,7.68,99.0,0.1,14965.361,10.949999203458866,0.9,0.9,0.884,13.7
Luxembourg,2009,Developed,83.0,76,0,2.519308076505333,7.627248862890736,95.0,0.0,26.92092783818881,0,96.0,8.11,99.0,0.1,13198.6693,13.117921526976824,0.9,0.9,0.888,13.5
Luxembourg,2008,Developed,80.0,8,0,2.528125768907977,9.850210639445612,94.0,0.6931471805599453,26.49547786691675,0,96.0,7.34,99.0,0.1,114293.8433,10.796837137108716,0.9,0.9,0.887,13.5
Luxembourg,2007,Developed,79.7,82,0,2.545531271604435,5.591178424870783,92.5,0.0,26.452932869789542,0,96.0,6.8,99.0,0.1,1618.4928,13.081528882805948,0.9,0.9,0.877,13.5
Luxembourg,2006,Developed,79.4,85,0,2.563409711275944,9.638642107985552,95.0,2.19722457733622,26.41038787266234,0,99.0,7.75,99.0,0.1,89739.7117,13.06608504676576,0.9,0.9,0.88,13.5
Luxembourg,2005,Developed,78.8,9,0,2.552565298261815,7.20581830514981,95.0,0.0,26.325297878407927,0,99.0,7.95,99.0,0.1,8289.69641,13.05013456160675,1.0,0.9,0.874,13.5
Luxembourg,2004,Developed,78.7,92,0,2.596746131543536,9.423276151206077,94.0,0.0,26.31111621269886,0,99.0,8.2,99.0,0.1,75716.3518,10.734133246281708,1.0,0.9,0.867,13.5
Luxembourg,2003,Developed,78.6,92,0,2.6108048166633746,9.221516612481098,95.0,0.6931471805599453,26.29693454698979,0,99.0,7.67,98.0,0.1,65445.8853,10.718055588300412,1.0,0.9,0.865,13.6
Luxembourg,2002,Developed,78.3,95,0,2.632608005935352,6.815098481423579,95.0,0.0,26.254389549862584,0,99.0,8.27,99.0,0.1,5293.64115,13.008468771994748,1.0,0.9,0.86,13.5
Luxembourg,2001,Developed,78.0,96,0,2.6311691567662523,8.971872064121234,92.5,0.0,26.21184455273538,0,99.0,7.4,99.0,0.1,48179.4285,12.99799218743942,1.0,1.0,0.854,13.4
Luxembourg,2000,Developed,77.8,98,0,2.6490076604684267,9.017620593005114,92.5,0.0,26.18348122131724,0,99.0,7.48,99.0,0.1,48735.99549,8.381144346952961,1.0,1.0,0.848,13.5
Madagascar,2014,Developing,65.1,225,29,0.009950330853168,1.8467313873998068,73.0,1.3862943611198906,24.382409676265528,39,73.0,3.4,73.0,0.3,452.4631926,14.673740728008855,7.2,7.1,0.509,10.3
Madagascar,2013,Developing,64.7,23,29,0.6259384308664953,4.388366804875604,74.0,1.9459101490553128,19.5,40,73.0,4.15,74.0,0.4,461.723722,16.94931408461385,7.3,7.2,0.508,10.3
Madagascar,2012,Developing,64.3,235,30,0.6259384308664953,4.110531914075696,37.0,1.0986122886681098,19.0,42,71.0,3.46,48.0,0.4,443.9611,16.922183578683352,7.4,7.3,0.506,10.2
Madagascar,2011,Developing,63.8,241,31,0.6780335427498971,4.379519393670371,73.0,0.0,18.5,43,73.0,4.24,73.0,0.4,454.963464,16.894846115885503,7.5,7.4,0.504,10.2
Madagascar,2010,Developing,63.3,248,32,0.708035793053696,4.351624406107081,37.0,0.6931471805599453,18.0,45,48.5,4.86,48.0,0.5,412.739341,14.564643381603965,7.6,7.5,0.503,10.2
Madagascar,2009,Developing,62.8,254,33,0.6471032420585384,4.278969187555463,77.0,0.0,17.6,47,76.0,4.7,77.0,0.5,415.6893226,14.759074764259886,7.7,7.6,0.5,9.7
Madagascar,2008,Developing,62.3,259,34,0.5187937934151675,2.0080479266503644,77.0,1.3862943611198906,17.1,49,77.0,4.5,77.0,0.5,367.54791943333333,16.811066315940305,7.8,7.7,0.491,9.4
Madagascar,2007,Developing,61.9,261,35,0.5364933705145685,4.033007037757199,84.0,0.0,16.7,51,83.0,4.98,84.0,0.6,377.8482928,16.782510173925235,7.9,7.8,0.483,9.1
Madagascar,2006,Developing,61.4,263,36,0.5187937934151675,3.674240418129628,82.0,1.0986122886681098,16.3,54,83.0,5.11,85.0,0.6,292.157443,14.451171094352,8.0,7.9,0.478,9.0
Madagascar,2005,Developing,69.0,265,37,0.5423242908253617,3.5481180443626186,81.0,0.0,15.8,56,48.5,5.3,85.0,0.6,274.819723,16.724416437418245,8.1,8.0,0.473,8.9
Madagascar,2004,Developing,64.0,267,38,0.5933268452777344,3.207934719872388,71.0,10.47894856774761,15.4,58,74.0,4.89,78.0,0.6,245.1235876,14.393806775139655,8.2,8.1,0.466,8.7
Madagascar,2003,Developing,59.9,268,40,0.6575200029167941,3.6409737802550977,61.0,11.038656753177118,15.0,60,65.0,4.81,66.0,0.7,316.7998965,16.665010667329668,8.3,8.3,0.457,8.5
Madagascar,2002,Developing,59.3,271,41,0.6418538861723948,3.882104142652586,51.0,9.286930974137896,23.55987306513955,63,61.0,5.29,62.0,0.7,262.2859481,16.634810976330705,8.5,8.4,0.462,8.3
Malawi,2014,Developing,57.6,377,27,0.009950330853168,4.102435887812406,91.0,1.3862943611198906,19.2,40,87.0,11.38,91.0,5.1,354.7253961,14.385833957128977,6.5,6.3,0.466,10.7
Malawi,2013,Developing,56.7,394,29,0.009950330853168,4.040083293190591,89.0,0.6931471805599453,18.8,42,89.0,1.96,89.0,6.3,332.922339,16.623535678399964,6.5,6.4,0.459,10.7
Malawi,2012,Developing,55.3,42,31,0.009950330853168,4.428058942546403,96.0,2.4849066497880004,18.4,46,95.0,12.6,96.0,8.3,374.51882,12.041999567792953,6.6,6.5,0.454,10.7
Malawi,2011,Developing,54.1,441,32,0.8020015854720274,2.6930160613165435,97.0,3.295836866004329,18.0,50,97.0,11.67,97.0,11.2,512.125451,16.564550355540746,6.7,6.6,0.444,10.6
Malawi,2010,Developing,52.9,462,35,0.7323678937132266,2.3728576397339163,93.0,11.684464094398711,17.6,54,86.0,1.5,93.0,13.7,458.8681744,14.232110773348616,6.8,6.7,0.43,10.2
Malawi,2009,Developing,51.5,491,36,0.7701082216960736,2.1877432432068926,93.0,3.091042453358316,17.3,56,93.0,1.18,93.0,14.9,372.240701125,14.201767701929072,6.9,6.8,0.415,9.9
Malawi,2008,Developing,50.0,525,36,0.8197798314933114,4.322075309447106,91.0,3.044522437723423,16.9,58,92.0,1.7,91.0,16.9,372.842678,16.47375653090792,7.0,6.9,0.4,9.6
Malawi,2007,Developing,48.5,559,37,0.7793248768009976,1.6619376411769782,87.0,4.969813299576001,16.6,59,88.0,9.31,87.0,19.3,372.240701125,14.141189036719162,7.1,7.0,0.387,9.7
Malawi,2006,Developing,47.1,587,38,0.7793248768009976,2.060135598603125,99.0,0.6931471805599453,16.2,61,99.0,8.99,99.0,21.1,297.6971211,16.412946689852884,7.3,7.1,0.377,9.6
Malawi,2005,Developing,46.0,66,39,0.712949807856125,1.8977158226393056,93.0,5.220355825078324,15.9,62,94.0,8.2,93.0,22.4,372.240701125,14.107965223454192,7.4,7.2,0.371,9.7
Malawi,2004,Developing,45.1,615,40,0.7466879474879752,4.0798370592877085,89.0,7.018401799069201,15.5,65,94.0,7.82,89.0,23.4,274.2256294,14.052666673129025,7.5,7.4,0.366,10.0
Malawi,2003,Developing,44.6,613,43,0.7323678937132266,1.6818173804706396,84.0,5.123963979403259,15.2,70,85.0,6.35,84.0,24.2,372.240701125,16.328088144955096,7.6,7.5,0.362,10.3
Malawi,2002,Developing,44.0,67,46,0.7419373447293773,1.5862500891901214,83.0,4.532599493153256,21.390078211652053,75,79.0,4.82,83.0,24.7,372.240701125,14.0091939901676,7.7,7.6,0.388,10.4
Malaysia,2014,Developing,74.8,126,4,0.418710334858185,6.582531303290787,96.0,5.402677381872279,39.5,4,97.0,4.17,97.0,0.1,11183.96191,12.684843975905068,7.6,7.4,0.783,13.0
Malaysia,2013,Developing,74.6,128,3,0.4252677354043441,4.715619471764511,96.0,5.278114659230517,38.5,4,97.0,4.2,97.0,0.1,1882.27842,14.906334260857058,7.8,7.6,0.779,12.9
Malaysia,2012,Developing,74.5,129,3,0.4252677354043441,4.630928035889734,97.0,7.533158807455563,37.4,4,97.0,4.1,97.0,0.1,1779.49641,14.886222904388132,7.9,7.7,0.776,12.9
Malaysia,2011,Developing,74.3,13,3,0.412109650826833,2.32532715278525,96.0,7.358830898342354,36.3,4,96.0,3.89,96.0,0.1,145.1262,17.170144808776374,8.0,7.8,0.774,13.0
Malaysia,2010,Developing,74.1,131,3,0.3987761199573678,4.198202899474689,96.0,4.30406509320417,35.3,4,96.0,3.99,96.0,0.1,971.356987,17.151717405235146,8.2,8.0,0.764,12.8
Malaysia,2009,Developing,74.0,131,3,0.3852624007906449,6.069686938703342,96.0,5.0369526024136295,34.4,4,97.0,3.97,97.0,0.1,7326.744435,14.832690062138475,8.3,8.2,0.756,12.6
Malaysia,2008,Developing,73.8,132,3,0.3852624007906449,6.085528317284632,97.0,5.814130531825066,33.4,4,97.0,3.47,97.0,0.1,8513.629541,14.812890834002785,8.5,8.3,0.747,12.5
Malaysia,2007,Developing,73.7,133,3,0.3576744442718159,6.018547598613997,96.0,5.978885764901122,32.5,4,97.0,3.61,97.0,0.1,7269.17114,17.097392956136947,8.7,8.5,0.736,12.3
Malaysia,2006,Developing,73.6,134,3,0.3506568716131694,5.90512039601909,95.0,6.336825731146441,31.6,4,95.0,3.65,95.0,0.1,6222.982955,17.07911371438721,8.8,8.6,0.732,12.7
Malaysia,2005,Developing,73.4,135,3,0.3784364357202451,5.699076027689388,96.0,7.249925536717988,25.559487930118223,4,96.0,3.29,96.0,0.1,5593.822995,17.06042030034912,9.0,8.8,0.734,12.9
Malaysia,2004,Developing,73.2,137,3,0.3987761199573678,5.757841060731299,94.0,8.653470809708786,29.8,4,95.0,3.74,95.0,0.1,4955.477743,14.738745125512835,9.2,8.9,0.731,12.7
Malaysia,2003,Developing,73.1,138,3,0.3920420877760237,5.580671318115082,95.0,6.450470422144176,28.8,4,96.0,3.95,96.0,0.1,4463.675893,14.719272734218292,9.3,9.1,0.724,12.1
Malaysia,2002,Developing,72.9,14,4,0.3987761199573678,5.383131510179126,95.0,6.013715156042802,27.9,4,94.0,3.4,94.5,0.1,4167.364387,17.001814099012826,9.5,9.3,0.723,12.0
Malaysia,2001,Developing,72.7,144,4,0.4252677354043441,5.353002976471368,95.0,7.695757990554761,27.0,5,95.0,3.4,96.0,0.1,3915.11546,14.67835747421047,9.7,9.4,0.725,11.9
Malaysia,2000,Developing,72.4,149,4,0.4317824164255378,3.1934214857178014,97.0,8.730367211692958,26.0,5,98.0,3.4,98.0,0.1,445.17471,14.656460742991904,9.8,9.6,0.715,11.6
Maldives,2014,Developing,78.2,62,0,0.009950330853168,7.626934961884006,98.75,0.0,26.2,0,98.75,13.73,99.0,0.1,7716.2415,3.737669618283368,13.6,13.7,0.693,12.7
Maldives,2013,Developing,77.9,64,0,0.009950330853168,7.394856400777408,98.75,0.0,25.1,0,98.75,11.16,99.0,0.1,7112.33575,5.976350909297934,13.7,13.8,0.683,12.4
Maldives,2012,Developing,77.6,65,0,0.009950330853168,7.139613051738394,98.75,0.0,24.1,0,98.75,9.16,99.0,0.1,6541.7465,5.955837369464831,13.8,13.9,0.675,12.1
Maldives,2011,Developing,77.3,67,0,1.0715836162801904,6.985543335454197,96.75,0.0,23.1,0,96.75,8.11,96.0,0.1,6497.55443,5.934894195619588,13.9,14.0,0.663,11.8
Maldives,2010,Developing,76.7,73,0,1.0402767116551463,4.52330610024544,97.0,0.0,22.1,0,97.0,7.93,96.0,0.1,633.79498,5.908082938168931,14.0,14.1,0.653,11.6
Maldives,2009,Developing,76.3,75,0,0.9516578757114464,4.620088561585715,98.0,1.9459101490553128,21.2,0,98.0,9.22,98.0,0.1,597.1659,3.610917912644224,14.1,14.2,0.651,11.8
Maldives,2008,Developing,75.9,81,0,1.0152306797290584,6.983523101108116,98.0,0.0,25.91402957284494,0,98.0,9.3,98.0,0.1,5828.621374,5.8944028342648505,14.2,14.3,0.641,11.8
Maldives,2007,Developing,75.4,82,0,1.0224509277025458,2.013767522508313,98.0,3.044522437723423,19.5,0,98.0,6.64,98.0,0.1,4047.056270153846,5.857933154483459,14.3,14.4,0.632,11.9
Maldives,2006,Developing,75.0,88,0,0.9631743177730056,6.49352675173933,98.0,3.871201010907891,18.7,0,98.0,7.37,98.0,0.1,4428.522898,5.811140992976701,14.3,14.5,0.622,12.0
Maldives,2005,Developing,74.3,93,0,0.904218150639886,6.432862743927902,98.0,7.241366283322318,18.0,0,98.0,9.52,98.0,0.1,3488.493769,5.7745515455444085,14.4,14.5,0.625,12.1
Maldives,2004,Developing,73.4,16,0,0.9555114450274363,6.418217056487087,97.0,3.6375861597263857,17.3,0,96.75,5.89,96.0,0.1,3853.33348,5.746203190540153,14.5,14.6,0.617,12.2
Maldives,2003,Developing,72.7,112,0,1.01160091167848,6.199490177963379,98.0,4.330733340286331,16.7,0,98.0,5.9,98.0,0.1,3432.247841,3.555348061489413,14.6,14.7,0.601,11.8
Maldives,2002,Developing,71.8,124,0,1.0818051703517284,1.6675281993232345,98.0,6.831953565565855,16.2,0,98.0,5.78,98.0,0.1,4047.056270153846,5.697093486505405,14.6,14.7,0.597,12.0
Maldives,2001,Developing,78.0,129,0,1.091923300517313,3.744949910384284,98.0,0.0,15.6,0,97.0,5.84,98.0,0.1,298.67598,5.680172609017068,14.7,14.8,0.587,11.8
Maldives,2000,Developing,69.6,139,0,1.0402767116551463,5.707648666628423,96.75,3.044522437723423,15.2,0,98.0,8.0,98.0,0.1,2182.99711,5.659482215759621,14.8,14.8,0.577,11.3
Mali,2014,Developing,57.8,272,52,0.009950330853168,3.862040782158501,73.0,5.673323267171493,23.2,85,74.0,6.86,73.0,1.6,825.5729915,16.64653603980622,7.9,7.7,0.43,8.2
Mali,2013,Developing,57.3,275,53,0.009950330853168,3.633922699284301,69.0,5.402677381872279,22.5,86,61.375,6.58,69.0,1.6,777.659139,16.617525731454585,8.1,7.9,0.421,8.0
Mali,2012,Developing,57.2,27,53,0.009950330853168,4.580330035189494,66.0,5.834810737062605,21.9,88,72.0,6.47,66.0,1.5,777.3476868,9.721245992542343,8.3,8.1,0.411,7.7
Mali,2011,Developing,56.8,271,54,0.4762341789963716,4.63289623792369,66.0,3.218875824868201,21.3,90,72.0,6.59,66.0,1.5,835.88998,14.256979672706626,8.5,8.3,0.404,7.5
Mali,2010,Developing,56.5,273,54,0.4700036292457356,2.35949311269911,72.0,7.450079569807499,23.16278642528563,91,77.0,6.35,73.0,1.5,639.9701713636364,11.967726619972767,8.8,8.5,0.396,7.3
Mali,2009,Developing,56.0,276,55,0.4637340162321401,4.45008694604512,71.0,7.986164860332727,23.091878096740288,93,77.0,6.85,73.0,1.6,697.153124,14.198455990942556,9.0,8.8,0.385,7.1
Mali,2008,Developing,55.5,278,55,0.4510756193602166,4.636100614110914,74.0,4.59511985013459,19.6,94,74.0,6.74,74.0,1.6,689.6784228,16.464392114300864,9.2,9.0,0.36,5.8
Mali,2007,Developing,55.0,282,56,0.4382549309311553,4.416917080690673,74.0,1.0986122886681098,19.0,96,76.0,6.97,74.0,1.7,595.6368319,14.12854380659362,9.4,9.3,0.363,6.4
Mali,2006,Developing,54.3,288,57,0.4252677354043441,4.229883205241819,59.625,4.859812404361672,18.5,98,79.0,6.56,78.0,1.8,521.6425796,14.09523480071342,9.7,9.5,0.35,6.1
Mali,2005,Developing,53.6,29,57,0.4382549309311553,4.114345068795094,82.625,3.5263605246161616,18.0,101,78.0,6.34,77.0,1.9,487.942556,16.364859161727388,9.9,9.7,0.338,5.8
Mali,2004,Developing,52.8,296,58,0.3987761199573678,4.062448722071939,73.0,5.153291594497779,17.5,103,61.375,6.28,69.0,2.0,439.3572924,14.029974147165143,1.1,1.0,0.333,5.5
Mali,2003,Developing,52.0,299,59,0.4317824164255378,2.03607096073395,79.0,5.4510384535657,17.0,106,67.0,6.25,63.0,2.2,391.791281,11.737100484138525,1.3,1.2,0.318,5.2
Malta,2014,Developed,81.4,55,0,2.2502386126218363,6.017619564984247,74.875,0.0,26.694021186843717,0,99.0,9.75,99.0,0.1,2618.92599,12.965393728013272,0.8,0.8,0.847,14.3
Malta,2013,Developed,81.1,57,0,2.259677591982769,5.9277116594129575,93.875,0.0,26.651476189716504,0,99.0,9.89,99.0,0.1,2393.1888,12.956013590120072,0.8,0.7,0.828,14.2
Malta,2012,Developed,81.0,58,0,2.1598687907924505,5.841000299448989,93.0,0.0,26.63729452400744,0,99.0,9.95,99.0,0.1,2193.8836,12.946713912618431,0.8,0.7,0.821,14.1
Malta,2011,Developed,87.0,59,0,2.0681277817795625,8.189324327382314,82.0,1.3862943611198906,27.488194466551555,0,96.0,9.6,96.0,0.1,22821.847,12.939086964880705,0.8,0.7,0.826,14.8
Malta,2010,Developed,83.0,62,0,2.187174241482718,5.631458006344329,75.0,0.0,26.92092783818881,0,76.0,8.3,76.0,0.1,2187.79469,10.632460266065506,0.8,0.7,0.819,14.6
Malta,2009,Developed,82.0,63,0,2.1258479144939915,5.818651808269174,86.0,0.6931471805599453,26.779111181098123,0,73.0,8.33,73.0,0.1,2675.58259,12.929938150001266,0.8,0.7,0.815,14.4
Malta,2008,Developed,80.0,64,0,2.096790180014449,7.884792482754586,86.0,0.6931471805599453,26.49547786691675,0,72.0,8.15,72.0,0.1,21928.767,10.807300762899173,0.7,0.7,0.813,14.6
Malta,2007,Developed,79.6,65,0,2.134166441369082,7.855501387831374,82.0,1.0986122886681098,26.438751204080475,0,76.0,8.36,74.0,0.1,19375.5696,10.752034632323763,0.7,0.7,0.808,14.4
Malta,2006,Developed,79.3,66,0,2.286455711064162,7.775569711746069,86.0,0.6931471805599453,26.39620620695327,0,83.0,8.93,85.0,0.1,16671.5672,8.420462002456466,0.7,0.7,0.809,14.8
Malta,2005,Developed,79.0,67,0,2.002830439307996,7.71781208811174,85.0,1.9459101490553128,26.353661209826065,0,94.0,8.83,92.0,0.1,15835.34667,10.688187864022686,0.7,0.7,0.805,14.8
Malta,2004,Developed,78.7,69,0,2.018895041811802,5.319666590873676,85.0,1.6094379124341005,26.31111621269886,0,89.0,8.46,89.0,0.1,1519.5497,10.627866891777025,0.7,0.7,0.797,14.2
Malta,2003,Developed,78.5,71,0,2.0412203288596382,7.426187562417589,89.0,1.6094379124341005,26.28275288128072,0,94.0,8.6,94.0,0.1,13689.98999,12.895671036578872,0.7,0.7,0.79,13.8
Mauritania,2014,Developing,63.0,26,8,0.009950330853168,4.405826141490824,84.0,2.70805020110221,24.08459469637509,12,84.0,3.77,84.0,0.9,1326.66882,10.744903864764554,8.0,7.7,0.509,8.5
Mauritania,2013,Developing,62.7,28,8,0.009950330853168,2.290540970868982,8.0,4.143134726391533,29.4,12,27.375,3.63,47.875,1.1,145.57838,12.885673487343764,8.1,7.9,0.501,8.2
Mauritania,2012,Developing,62.5,29,8,0.009950330853168,4.150790985471708,8.0,3.58351893845611,28.8,12,27.375,3.36,47.875,1.2,1364.283745,12.85641670376481,8.3,8.1,0.491,7.8
Mauritania,2011,Developing,62.2,212,8,0.009950330853168,4.385477979924001,75.0,5.459585514144159,28.1,12,73.0,2.87,75.0,1.2,1393.261593,15.128608492884624,8.5,8.3,0.487,7.7
Mauritania,2010,Developing,62.0,214,8,0.009950330853168,2.23570514464058,64.0,7.164720378771857,27.4,12,52.0,3.28,64.0,1.2,123.383675,12.820025092118572,8.7,8.5,0.484,7.6
Mauritania,2009,Developing,61.7,215,8,0.009950330853168,2.496921095589105,64.0,5.777652323222656,26.8,12,63.0,3.79,64.0,1.2,146.83851,12.783497478257402,8.9,8.7,0.476,7.1
Mauritania,2008,Developing,61.4,217,8,0.0198026272961797,4.13935995932694,74.0,1.6094379124341005,26.1,12,73.0,3.23,74.0,1.3,1167.535689,12.758640799992955,9.2,8.9,0.475,7.2
Mauritania,2007,Developing,61.2,219,8,0.0198026272961797,2.122740552261238,74.0,2.4849066497880004,25.5,12,75.0,3.54,75.0,1.3,113.3128,15.013263861228538,9.4,9.1,0.475,7.4
Mauritania,2006,Developing,69.0,221,8,0.009950330853168,4.039507622674332,68.0,3.1354942159291497,24.8,12,68.0,3.21,68.0,1.3,944.134851,12.684335820621712,9.6,9.4,0.466,7.2
Mauritania,2005,Developing,66.0,223,8,0.009950330853168,4.027525588784179,42.0,4.852030263919617,24.2,12,71.0,4.21,71.0,1.3,697.7451989,10.353702929382363,9.8,9.6,0.461,7.2
Mauritius,2014,Developing,74.2,148,0,0.009950330853168,4.755987558227454,97.0,0.0,32.8,0,98.0,4.81,97.0,0.1,1153.93822,11.751430423397135,7.0,6.9,0.769,14.7
Mauritius,2013,Developing,74.1,147,0,0.009950330853168,6.82270665961383,98.0,0.0,32.3,0,98.0,4.82,98.0,0.1,9637.265,14.04555345396946,7.0,7.0,0.765,14.7
Mauritius,2012,Developing,73.9,154,0,0.009950330853168,6.820219314056677,98.0,0.0,31.8,0,98.0,4.76,98.0,0.1,9291.227619,14.043349468805042,7.1,7.0,0.756,14.3
Mauritius,2011,Developing,73.6,158,0,1.3937663759585914,6.824164131787131,98.0,1.0986122886681098,31.3,0,98.0,5.2,98.0,0.1,9197.26972,11.7380270979906,7.1,7.1,0.748,14.1
Mauritius,2010,Developing,73.3,163,0,1.3737155789130306,0.1026071041971583,99.0,2.5649493574615367,25.54530626440916,0,99.0,5.29,99.0,0.2,5803.780654307692,7.134890851565884,7.2,7.2,0.74,14.0
Mauritius,2009,Developing,72.8,166,0,1.3428648031925547,6.4381294708330215,99.0,2.772588722239781,25.474397935863813,0,99.0,4.97,99.0,0.1,7318.12641,14.036595992809012,7.3,7.3,0.734,13.8
Mauritius,2008,Developing,72.7,166,0,1.249901736214336,2.034572632456343,99.0,2.5649493574615367,29.7,0,99.0,4.6,99.0,0.1,5803.780654307692,14.03394061821219,7.4,7.3,0.728,13.6
